date,cluster_0,cluster_1
2023-01-05 00:00:00+00:00,0.50009638678672,0.49990361321328
2023-01-06 00:00:00+00:00,0.5001871381069052,0.4998128618930949
2023-01-07 00:00:00+00:00,0.5001801423106348,0.4998198576893651
2023-01-08 00:00:00+00:00,0.5001407349140139,0.49985926508598605
2023-01-09 00:00:00+00:00,0.5001695453531535,0.4998304546468465
2023-01-10 00:00:00+00:00,0.5003978183855265,0.49960218161447334
2023-01-11 00:00:00+00:00,0.5002818830336384,0.49971811696636154
2023-01-12 00:00:00+00:00,0.5001478341847697,0.4998521658152303
2023-01-13 00:00:00+00:00,0.5001481833013485,0.49985181669865153
2023-01-14 00:00:00+00:00,0.5000422220187178,0.49995777798128216
2023-01-15 00:00:00+00:00,0.4999555653482001,0.5000444346517998
2023-01-16 00:00:00+00:00,0.49991703468751414,0.5000829653124859
2023-01-17 00:00:00+00:00,0.5003850871589521,0.4996149128410478
2023-01-18 00:00:00+00:00,0.5005021195671915,0.4994978804328085
2023-01-19 00:00:00+00:00,0.5005817145776699,0.4994182854223301
2023-01-20 00:00:00+00:00,0.5005645069764935,0.4994354930235065
2023-01-21 00:00:00+00:00,0.5004326454211045,0.49956735457889545
2023-01-22 00:00:00+00:00,0.5005396952579724,0.49946030474202757
2023-01-23 00:00:00+00:00,0.5004308787678217,0.4995691212321783
2023-01-24 00:00:00+00:00,0.5004491513019214,0.49955084869807875
2023-01-25 00:00:00+00:00,0.5004215577333234,0.4995784422666766
2023-01-26 00:00:00+00:00,0.5004849614902279,0.4995150385097721
2023-01-27 00:00:00+00:00,0.5003786555806916,0.4996213444193084
2023-01-28 00:00:00+00:00,0.5003750367574076,0.49962496324259237
2023-01-29 00:00:00+00:00,0.5002617293770142,0.4997382706229857
2023-01-30 00:00:00+00:00,0.500265125841947,0.49973487415805296
2023-01-31 00:00:00+00:00,0.5001994210636825,0.4998005789363175
2023-02-01 00:00:00+00:00,0.5003882973680147,0.49961170263198523
2023-02-02 00:00:00+00:00,0.5006464333965711,0.4993535666034288
2023-02-03 00:00:00+00:00,0.500475685015635,0.49952431498436495
2023-02-04 00:00:00+00:00,0.5003938517973874,0.49960614820261257
2023-02-05 00:00:00+00:00,0.5005640093860791,0.49943599061392074
2023-02-06 00:00:00+00:00,0.5006893526548838,0.49931064734511615
2023-02-07 00:00:00+00:00,0.5006083221147749,0.4993916778852251
2023-02-08 00:00:00+00:00,0.5005727269275396,0.49942727307246043
2023-02-09 00:00:00+00:00,0.5005190019767596,0.49948099802324036
2023-02-10 00:00:00+00:00,0.5004797272706081,0.499520272729392
2023-02-11 00:00:00+00:00,0.5004136440810707,0.4995863559189292
