,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14
pivot_hour_h05,0.04680690045889423,0.18982950330449752,-0.060037323583014855,-0.023439608726925385,-0.09385286464729015,0.015511059570042087,-0.10450251166865186,-0.1004098287903483,0.027781967401549507,0.013458891041019718,0.08762063759460659,0.012391377277055606,-0.0456962339794188,0.05285164804304067
pivot_hour_h06,0.08252964005079629,0.17290823863113078,-0.06516786811130003,0.006486097537991542,-0.12744806683578624,0.0045490291307555076,-0.10617937265531562,-0.13597759264577688,0.04701855668714428,0.004010025893196305,0.0712332910714461,0.0020171982139065244,-0.04597091060433367,0.002645597274494743
pivot_hour_h07,0.12770241167840202,0.1468408581428008,-0.06871174353772265,0.03337569157392116,-0.10437219449772009,-0.0133799023401491,-0.0858459173394457,-0.11888255795266017,0.036491759002186513,-0.015302024724918636,0.01596397305041662,0.016412961210938524,-0.05485357985119819,-0.030637134867099146
pivot_hour_h08,0.1490691984561404,0.13171669507818737,-0.062347683447291656,0.030389956354352685,-0.08497882842279413,-0.04703578618436847,-0.03288385184553818,-0.068229776920251,0.043693635741375934,-0.03995757847996019,-0.04516064504470238,0.028348111718720592,-0.060520776534277995,-0.0393104877289617
pivot_hour_h09,0.14963542505109506,0.13319817485843236,-0.05017536107462097,0.01849487334395178,-0.08614054273638412,-0.060628959740267156,-0.004570354730134697,-0.04235982708183349,0.04971840440792281,-0.05188483939861968,-0.06821213421120115,0.007905923944074125,-0.04241309585025522,-0.04479229267588636
pivot_hour_h10,0.14798765525371382,0.13382351772020246,-0.029131833070307964,0.015187343353314096,-0.09260860791386748,-0.06298475353198153,0.024641241070028054,-0.026064004659043228,0.05227344316094334,-0.05243380042414289,-0.07784611612446828,-0.028848069943839316,-0.05277163297273583,-0.05731952198291145
pivot_hour_h11,0.1496983963887171,0.12629867244762524,-0.014593419308248378,0.003565816355043851,-0.10132654116333595,-0.07823843712288124,0.04071453136532781,-0.0056738997686358586,0.05027580014963921,-0.07193165557880937,-0.09374149958763972,-0.05174054208909785,-0.03923739162823178,-0.06935595709755106
pivot_hour_h12,0.1481905687600295,0.12662672434495809,-0.00215322595112037,0.016343562912502305,-0.11600825260741271,-0.09580806935837564,0.028837916494079244,-0.012312839965995801,0.05500156231785486,-0.09241958035953468,-0.07240725766715332,-0.0438686615301965,-0.048462967167453866,-0.06595829620413896
pivot_hour_h13,0.1525775125308981,0.12241182881962077,0.002234550028543808,0.05263586365861206,-0.09796615351934398,-0.11290984736335005,0.027955768702391613,0.006248636371671677,0.02115239194727739,-0.06423305541350462,-0.041392299420093655,-0.0031732563682155307,-0.05082676548924037,-0.03225213740791502
pivot_hour_h14,0.14408241399300545,0.12971886024371163,0.03118472961298946,0.0775355392292276,-0.07621906749494563,-0.09952790044845669,0.03013470008005161,0.007608066032103822,-0.011670499745638436,-0.03704487773617395,-0.0035922065058109766,0.025990868701870822,-0.08459705325029326,0.009680151906055331
pivot_hour_h15,0.13187274205649435,0.13771001753466336,0.03145715622500286,0.11620245233794113,-0.06613602291409462,-0.04149371193402271,0.0028146460112080927,-0.005275515710515941,-0.004744215517883134,0.035237103836103865,0.030515849331003965,0.08396018789940729,-0.09611563896047338,0.05786545082181418
pivot_hour_h16,0.12275930114448859,0.13710716948212828,0.05573845590121423,0.16775455621274002,-0.05683184001912412,0.0520548536977288,-0.04707280503690875,-0.018231630404489794,-0.024386972014583237,0.06368633403173109,0.05032775279879174,0.03856744417229635,-0.10342499688640105,0.031448494404762495
pivot_hour_h17,0.08907055566530153,0.14594203272854106,0.07054880206150015,0.18137613479588113,-0.07485720087875408,0.1325477894032369,-0.05276720523026484,-0.010497763882011386,-0.039333023104882396,0.042857922262919984,0.08755408001707576,0.011289217517631314,-0.07448028641267664,0.04878115772501144
pivot_hour_h18,0.05604729776227022,0.1699360026287953,0.08170046660881033,0.13574492389371437,-0.021294591625836412,0.18227955062031936,0.030192936465468136,0.0015598306830361976,0.005458136043517179,0.039390310415750494,0.040393205016457163,-0.006820856702164485,-0.0527253700319891,-0.007373804903960068
pivot_hour_h19,0.02958184304234133,0.18578956770441676,0.08358144076298449,0.06604134088102133,0.019975795063464218,0.1762846254115887,0.1186729382442945,0.018159969877819683,0.018687131920003795,0.03796937577561672,-0.019633864707765132,0.0025432265887792654,0.004756212623702486,-0.03225440068381146
pivot_hour_h20,0.005373377425054816,0.18918544959147907,0.0859145018954138,0.0364689999157134,0.04420327601313926,0.1660040332956715,0.14969079112436287,0.005821692827199311,0.0282047273863527,0.0777140111674026,-0.022075779223933882,0.013846414072512869,0.03854976881934714,-0.028263324451506422
pivot_hour_h21,0.02243090186743537,0.17829283492480652,0.09046533308135192,0.03785565806517504,0.09671188791703032,0.14647360734063675,0.18387229422624415,0.02045819728610396,0.06059072459900591,0.1189553703939321,-0.016193390472174655,0.02584095463222129,0.03570438070320547,0.0007044591161019091
pivot_hour_h22,0.009650148603868246,0.18313945376410584,0.06951503439026804,0.04465682610927049,0.09750518667414197,0.058476850975626195,0.1921875387985866,0.02145061404255391,0.0714788288446488,0.1390955135244261,0.06810307166455414,0.004902926752650163,0.04803855635681018,0.01892729725725026
pivot_hour_h23,0.014946499094721927,0.17291637918830075,0.08884178253579186,0.02442819161521671,0.10426820850597968,0.007583581833836686,0.22816754731583588,0.036318323624832005,0.06370994620261003,0.14488025969038906,0.103133155970629,0.004603219269376521,0.08235499988211922,0.008051155662060787
